ID variable (economy code/ gov. dimension/ year),Economy (name),Economy (code),Region,Income classification,Year,Governance dimension,Number of sources,Governance estimate (approx. -2.5 to +2.5),Standard error (estimate),Lower threshold (90% conf. int. estimate),Upper threshold (90% conf. int. estimate),Governance score (0-100),Standard error (gov. score),Lower threshold (90% conf. int. score),Upper threshold (90% conf. int. score),ADB mean,AFR mean,ARB mean,ASB mean,ASD mean,BPS mean,BTI mean,CCR mean,EBR mean,EIU mean,EQI mean,EUB mean,FRH mean,GCB mean,GCS mean,GII mean,GWP mean,HER mean,HRM mean,HUM mean,IFD mean,IJT mean,IRP mean,LBO mean,MSI mean,OBI mean,PIA mean,PRS mean,RSF mean,VAB mean,VDM mean,WBS mean,WCY mean,WJP mean,WMO mean
ARMcc2003,Armenia,ARM,Europe & Central Asia,Upper middle income,2003,cc,5,-0.9414129999999999,0.2869904,-1.4120773,-0.47074869999999996,28.7991837,5.8091266,19.272216,38.3261514,..,..,..,..,..,0.7970094999999999,..,..,..,..,..,..,0.7916667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,0.13499999999999998,..,..,..,0.375
ATGcc2003,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2003,cc,1,0.8646520999999999,0.43525349999999996,0.15083639999999998,1.5784677999999999,65.3567128,8.8101983,50.9079877,79.805438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
AUScc2003,Australia,AUS,East Asia & Pacific,High income,2003,cc,6,2.0294771,0.1996623,1.7020309,2.3569233,88.93455829999999,4.0414717,82.30654469999999,95.5625719,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.8425925999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,0.966,..,0.8140351,..,1
AUTcc2003,Austria,AUT,Europe & Central Asia,High income,2003,cc,6,1.9819107999999999,0.1996623,1.6544645999999998,2.309357,87.9717434,4.0414717,81.34372979999999,94.599757,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.7460872,..,..,..,..,..,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.9229999999999999,..,0.7836065999999999,..,1
AZEcc2003,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2003,cc,6,-1.2648082999999999,0.22747679999999998,-1.6378703,-0.8917463,22.2531666,4.6044801,14.7018192,29.8045139,..,..,..,..,..,0.6868728,..,..,..,0,..,..,0.875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.041999999999999996,..,..,..,0.25
BDIcc2003,Burundi,BDI,Sub-Saharan Africa,Low income,2003,cc,2,-0.7026173,0.3430487,-1.2652172,-0.1400174,33.632775099999996,6.9438325,22.2448898,45.0206604,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.45099999999999996,..,..,..,0.25
BELcc2003,Belgium,BEL,Europe & Central Asia,High income,2003,cc,6,1.4560895999999999,0.1996623,1.1286433999999999,1.7835358,77.3283154,4.0414717,70.70030179999999,83.956329,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.6811195,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,0.969,..,0.5701493,..,0.875
BENcc2003,Benin,BEN,Sub-Saharan Africa,Lower middle income,2003,cc,2,-0.8428625,0.3430487,-1.4054624,-0.2802626,30.7939971,6.9438325,19.406111799999998,42.1818824,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.357,..,..,..,0.25
BFAcc2003,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2003,cc,3,-0.0366614,0.2955622,-0.5213833999999999,0.4480606,47.1127445,5.9826324,37.301227399999995,56.924261599999994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.46799999999999997,..,..,..,0.625
BGDcc2003,Bangladesh,BGD,South Asia,Lower middle income,2003,cc,5,-1.4630794999999999,0.21722799999999998,-1.8193333999999999,-1.1068255999999999,18.2398532,4.3970278,11.0287276,25.4509789,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,0.2098058,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.158,..,..,..,0
BGRcc2003,Bulgaria,BGR,Europe & Central Asia,High income,2003,cc,7,-0.0561659,0.213756,-0.40672569999999997,0.2943939,46.7179435,4.3267489999999995,39.6220752,53.813811799999996,..,..,..,..,..,0.6466459,..,..,..,0.375,..,..,0.5416667,..,0.47707049999999995,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.613,..,..,..,0.5
BHRcc2003,Bahrain,BHR,Middle East & North Africa,High income,2003,cc,5,0.3727252,0.22963789999999998,-0.003881,0.7493314,55.3993575,4.648224,47.7762701,63.022444899999996,..,..,..,..,..,..,..,0.4047619,..,0.375,..,..,..,..,0.7478271999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,..,..,..,..,0.75
BHScc2003,"Bahamas, The",BHS,Latin America & Caribbean,High income,2003,cc,2,1.3243719,0.3486122,0.7526478999999999,1.8960959,74.66214699999999,7.0564458,63.0895759,86.2347181,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,..,..,..,..,0.875
BIHcc2003,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2003,cc,5,-0.36780759999999996,0.2471174,-0.7730800999999999,0.037464899999999995,40.4098372,5.0020349,32.2064999,48.6131745,..,..,..,..,..,0.6551367,..,..,..,0.25,..,..,0.625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.33799999999999997,..,..,..,0.5
BLRcc2003,Belarus,BLR,Europe & Central Asia,Upper middle income,2003,cc,5,-0.5190961,0.2869904,-0.9897604,-0.0484318,37.3475258,5.8091266,27.8205581,46.8744935,..,..,..,..,..,0.7239,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.642,..,..,..,0.25
BLZcc2003,Belize,BLZ,Latin America & Caribbean,Upper middle income,2003,cc,1,-0.0714178,0.43525349999999996,-0.7852334999999999,0.6423979,46.409221599999995,8.8101983,31.960496499999998,60.8579468,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5
BMUcc2003,Bermuda,BMU,North America,High income,2003,cc,1,1.332687,0.43525349999999996,0.6188713,2.0465027,74.8304574,8.8101983,60.381732299999996,89.2791826,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
BOLcc2003,Bolivia,BOL,Latin America & Caribbean,Lower middle income,2003,cc,6,-0.8453814,0.217168,-1.2015369,-0.4892259,30.7430107,4.3958132999999995,23.533876799999998,37.952144499999996,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,0.2758017,..,..,..,..,..,..,..,..,0.7799999999999999,..,..,..,0.3333333,..,..,0.283,..,..,..,0.375
BRAcc2003,Brazil,BRA,Latin America & Caribbean,Upper middle income,2003,cc,7,0.0538006,0.19961569999999998,-0.2735691,0.38117029999999996,48.9438342,4.0405275,42.3173691,55.570299299999995,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,0.473665,..,..,..,..,..,..,..,..,0.43,..,..,..,0.6666667,..,..,0.45199999999999996,..,0.2555556,..,0.625
BRBcc2003,Barbados,BRB,Latin America & Caribbean,High income,2003,cc,2,1.440375,0.3430487,0.8777750999999999,2.0029749,77.0102278,6.9438325,65.6223425,88.39811309999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9129999999999999,..,..,..,0.875
BRNcc2003,Brunei Darussalam,BRN,East Asia & Pacific,High income,2003,cc,2,0.1825345,0.3486122,-0.38918949999999997,0.7542584999999999,51.549605899999996,7.0564458,39.9770348,63.122177,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4166667,..,..,..,..,..,..,0.625
BTNcc2003,Bhutan,BTN,South Asia,Lower middle income,2003,cc,2,1.0675763,0.3430487,0.5049764,1.6301762,69.46421,6.9438325,58.0763247,80.8520953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.858,..,..,..,0.75
BWAcc2003,Botswana,BWA,Sub-Saharan Africa,Upper middle income,2003,cc,6,1.2396806999999999,0.2116542,0.8925677999999999,1.5867936,72.94786719999999,4.2842059,65.9217694,79.9739649,..,0.61775,..,..,..,..,..,..,..,0.875,..,..,..,..,0.671685,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.854,..,..,..,0.75
CAFcc2003,Central African Republic,CAF,Sub-Saharan Africa,Low income,2003,cc,2,-1.1427486,0.3430487,-1.7053485,-0.5801487,24.7238422,6.9438325,13.3359569,36.1117275,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.156,..,..,..,0.25
CANcc2003,Canada,CAN,North America,High income,2003,cc,6,1.9616148,0.1996623,1.6341686,2.289061,87.5609212,4.0414717,80.9329076,94.1889348,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.6873437,..,..,..,..,..,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.965,..,0.7804878,..,1
CHEcc2003,Switzerland,CHE,Europe & Central Asia,High income,2003,cc,6,1.9749082999999998,0.1996623,1.6474620999999998,2.3023545,87.830002,4.0414717,81.2019885,94.4580156,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.8199229,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,0.978,..,0.745679,..,1
CHLcc2003,Chile,CHL,Latin America & Caribbean,High income,2003,cc,7,1.175906,0.19961569999999998,0.8485362999999999,1.5032756999999999,71.6569694,4.0405275,65.0305043,78.2834345,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.6222293999999999,..,..,..,..,..,..,..,..,0.9299999999999999,..,..,..,0.4166667,..,..,0.939,..,0.49310339999999997,..,0.875
CHNcc2003,China,CHN,East Asia & Pacific,Upper middle income,2003,cc,7,-0.5215173,0.1976658,-0.8456891999999999,-0.1973454,37.298517,4.001059,30.7367803,43.8602537,..,..,..,0.5255795999999999,..,..,..,..,..,0.125,..,..,..,..,0.5361172,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.40199999999999997,..,0.242,..,0.375
CIVcc2003,Côte d’Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2003,cc,4,-0.8817182,0.2316749,-1.261665,-0.5017714,30.0074981,4.689455,22.3167918,37.6982043,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.353,..,..,..,0.25
CMRcc2003,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2003,cc,5,-1.0642977,0.21722799999999998,-1.4205516,-0.7080438,26.311808799999998,4.3970278,19.1006832,33.5229344,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,0.30132559999999997,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.079,..,..,..,0.25
CODcc2003,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2003,cc,3,-1.6067882,0.2955622,-2.0915102,-1.1220662,15.330968599999999,5.9826324,5.5194515,25.142485699999998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.064,..,..,..,0.125
COGcc2003,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2003,cc,3,-1.0208032999999999,0.2955622,-1.5055253,-0.5360813,27.1922022,5.9826324,17.3806851,37.0037193,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.16399999999999998,..,..,..,0.25
COLcc2003,Colombia,COL,Latin America & Caribbean,Upper middle income,2003,cc,7,-0.17824109999999999,0.19961569999999998,-0.5056108,0.1491286,44.246954099999996,4.0405275,37.620489,50.8734192,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,0.44507779999999997,..,..,..,..,..,..,..,..,0.87,..,..,..,0.5,..,..,0.59,..,0.28823529999999997,..,0.375
COMcc2003,Comoros,COM,Sub-Saharan Africa,Lower middle income,2003,cc,2,-0.6520842,0.3430487,-1.2146841,-0.0894843,34.6556426,6.9438325,23.2677573,46.0435279,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.29,..,..,..,0.375
CPVcc2003,Cabo Verde,CPV,Sub-Saharan Africa,Upper middle income,2003,cc,3,0.2967351,0.3222739,-0.2317941,0.8252643,53.8612012,6.5233183,43.162959199999996,64.5594433,..,0.64525,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7959999999999999,..,..,..,0.5
CRIcc2003,Costa Rica,CRI,Latin America & Caribbean,High income,2003,cc,6,0.4825793,0.217168,0.1264238,0.8387348,57.622972999999995,4.3958132999999995,50.4138392,64.8321069,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.49928859999999997,..,..,..,..,..,..,..,..,0.82,..,..,..,0.4166667,..,..,0.827,..,..,..,0.625
CUBcc2003,Cuba,CUB,Latin America & Caribbean,Upper middle income,2003,cc,4,-0.12212519999999999,0.2316749,-0.502072,0.2578216,45.382826,4.6894551,37.6921197,53.0735323,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4166667,..,..,0.421,..,..,..,0.625
CYMcc2003,Cayman Islands,CYM,Latin America & Caribbean,High income,2003,cc,1,1.332687,0.43525349999999996,0.6188713,2.0465027,74.8304574,8.8101983,60.381732299999996,89.2791826,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
CYPcc2003,Cyprus,CYP,Europe & Central Asia,High income,2003,cc,4,1.111154,0.2316749,0.7312072,1.4911008,70.3462895,4.689455,62.655583299999996,78.0369958,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,0.816,..,..,..,0.75
CZEcc2003,Czechia,CZE,Europe & Central Asia,High income,2003,cc,8,0.5110948,0.1969562,0.1880866,0.8341029999999999,58.2001705,3.9866960999999996,51.6619889,64.7383522,..,..,..,..,..,0.7775249999999999,..,..,..,0.5,..,..,0.4166667,..,0.4768811,..,..,..,..,..,..,..,..,..,..,..,..,0.4166667,..,..,0.739,..,0.2465116,..,0.875
DEUcc2003,Germany,DEU,Europe & Central Asia,High income,2003,cc,6,1.8885223,0.1996623,1.5610761,2.2159685,86.0814168,4.0414717,79.45340329999999,92.7094304,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.7668224,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,0.989,..,0.6609524,..,1
DJIcc2003,Djibouti,DJI,Middle East & North Africa,Lower middle income,2003,cc,2,-0.6267207,0.3430487,-1.1893205999999998,-0.06412079999999999,35.169038799999996,6.9438325,23.7811535,46.556924099999996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.307,..,..,..,0.375
DMAcc2003,Dominica,DMA,Latin America & Caribbean,Upper middle income,2003,cc,1,0.8646520999999999,0.43525349999999996,0.15083639999999998,1.5784677999999999,65.3567128,8.8101983,50.9079877,79.805438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
DNKcc2003,Denmark,DNK,Europe & Central Asia,High income,2003,cc,6,2.3034255999999997,0.1996623,1.9759794,2.6308718,94.4796963,3.7037552999999996,87.8516827,100.0,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.9201564999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.9166667,..,..,0.998,..,0.9454545,..,1
DOMcc2003,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2003,cc,5,-0.8571186,0.21722799999999998,-1.2133725,-0.5008646999999999,30.5054317,4.3970278,23.2943061,37.7165573,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.3833282,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.217,..,..,..,0.5
DZAcc2003,Algeria,DZA,Middle East & North Africa,Upper middle income,2003,cc,5,-0.8163111,0.21722799999999998,-1.1725649999999999,-0.4600572,31.3314381,4.3970278,24.120312499999997,38.542563799999996,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.4279762,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,0.34299999999999997,..,..,..,0.5
ECUcc2003,Ecuador,ECU,Latin America & Caribbean,Upper middle income,2003,cc,6,-0.6704346,0.217168,-1.0265901,-0.3142791,34.2842024,4.3958132999999995,27.0750685,41.4933362,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,0.3167454,..,..,..,..,..,..,..,..,0.84,..,..,..,0.5,..,..,0.284,..,..,..,0.375
EGYcc2003,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2003,cc,5,-0.630474,0.21722799999999998,-0.9867279,-0.27422009999999997,35.093066199999996,4.3970278,27.8819406,42.3041918,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,0.5030188999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,0.16799999999999998,..,..,..,0.375
ERIcc2003,Eritrea,ERI,Sub-Saharan Africa,Low income,2003,cc,2,-0.018384499999999998,0.3430487,-0.5809844,0.5442154,47.482696999999995,6.9438325,36.0948117,58.870582299999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.325,..,..,..,0.625
ESPcc2003,Spain,ESP,Europe & Central Asia,High income,2003,cc,6,1.5377703999999999,0.1996623,1.2103241999999999,1.8652166,78.9816601,4.0414717,72.35364659999999,85.6096737,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.6686179999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.5833332999999999,..,..,0.961,..,0.58,..,0.875
ESTcc2003,Estonia,EST,Europe & Central Asia,High income,2003,cc,8,0.8598443,0.1969562,0.5368360999999999,1.1828524999999999,65.25939559999999,3.9866960999999996,58.721213899999995,71.79757719999999,..,..,..,..,..,0.8272758,..,..,..,0.5,..,..,0.25,..,0.6404679,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.945,..,0.48888889999999996,..,0.75
ETHcc2003,Ethiopia,ETH,Sub-Saharan Africa,,2003,cc,5,-0.839374,0.21722799999999998,-1.1956278999999999,-0.4831201,30.8646097,4.3970278,23.653484,38.0757353,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.3942637,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.427,..,..,..,0.375
FINcc2003,Finland,FIN,Europe & Central Asia,High income,2003,cc,6,2.3542543,0.1996623,2.0268081,2.6817005,95.5085472,3.3900812,88.88053359999999,100.0,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.8982876,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,0.985,..,0.9648648999999999,..,1
FJIcc2003,Fiji,FJI,East Asia & Pacific,Upper middle income,2003,cc,2,0.2294766,0.3430487,-0.3331233,0.7920765,52.499786,6.9438325,41.1119007,63.887671299999994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6859999999999999,..,..,..,0.5
FRAcc2003,France,FRA,Europe & Central Asia,High income,2003,cc,6,1.34057,0.1996623,1.0131238,1.6680161999999998,74.9900214,4.0414717,68.3620079,81.61803499999999,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.6713671,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.939,..,0.6071428999999999,..,0.875
GABcc2003,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2003,cc,4,-0.6986292,0.2316749,-1.078576,-0.3186824,33.7135004,4.6894551,26.0227941,41.404206699999996,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.12,..,..,..,0.5
GBRcc2003,United Kingdom,GBR,Europe & Central Asia,High income,2003,cc,6,1.9558107999999998,0.1996623,1.6283645999999998,2.283257,87.4434393,4.0414717,80.8154258,94.0714529,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.7899016999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,0.96,..,0.7609756,..,1
GEOcc2003,Georgia,GEO,Europe & Central Asia,Upper middle income,2003,cc,4,-0.9964196999999999,0.3298432,-1.5373625,-0.45547689999999996,27.6857637,6.676532,16.7362513,38.6352761,..,..,..,..,..,0.574504,..,..,..,..,..,..,0.7916667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.127,..,..,..,0.375
GHAcc2003,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2003,cc,6,-0.3194152,0.2116542,-0.6665281,0.0276977,41.3893737,4.2842059,34.3632759,48.4154714,..,0.5257499999999999,..,..,..,..,..,..,..,0.375,..,..,..,..,0.4308415,..,..,..,..,..,..,..,..,..,..,..,..,0.4166667,..,..,0.369,..,..,..,0.375
GINcc2003,Guinea,GIN,Sub-Saharan Africa,Lower middle income,2003,cc,3,-0.8577419,0.2955622,-1.3424639,-0.37301989999999996,30.4928152,5.9826324,20.6812981,40.3043323,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.077,..,..,..,0.25
GMBcc2003,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2003,cc,4,-0.1573975,0.2671864,-0.5955832,0.2807882,44.6688605,5.4082628,35.7993096,53.538411499999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5377309,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.434,..,..,..,0.375
GNBcc2003,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2003,cc,3,-1.1082963,0.2955622,-1.5930183,-0.6235743,25.421209599999997,5.9826324,15.6096925,35.2327267,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.08499999999999999,..,..,..,0.25
GNQcc2003,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2003,cc,3,-1.4253936999999999,0.2525267,-1.8395374999999998,-1.0112499,19.0026717,5.1115281,10.6197656,27.3855777,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.151,..,..,..,0.125
GRCcc2003,Greece,GRC,Europe & Central Asia,High income,2003,cc,6,0.4370156,0.1996623,0.1095694,0.7644618,56.700693799999996,4.0414717,50.072680299999995,63.3287074,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.48931739999999996,..,..,..,..,..,..,..,..,..,..,..,..,0.4166667,..,..,0.747,..,0.256338,..,0.75
GRDcc2003,Grenada,GRD,Latin America & Caribbean,Upper middle income,2003,cc,1,0.8646520999999999,0.43525349999999996,0.15083639999999998,1.5784677999999999,65.3567128,8.8101983,50.9079877,79.805438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
GTMcc2003,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2003,cc,7,-0.8119333,0.2122676,-1.1600522,-0.46381439999999996,31.4200515,4.2966223999999995,24.3735908,38.4665123,..,..,..,..,..,..,..,0.35297619999999996,..,0.25,..,..,..,..,0.2698146,..,..,..,..,..,..,..,..,0.88,..,..,..,0.25,..,..,0.181,..,..,..,0.375
GUFcc2003,French Guiana,GUF,,,2003,cc,1,0.8646520999999999,0.43525349999999996,0.15083639999999998,1.5784677999999999,65.3567128,8.8101983,50.9079877,79.805438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
GUYcc2003,Guyana,GUY,Latin America & Caribbean,High income,2003,cc,3,-0.23878939999999999,0.2955622,-0.7235113999999999,0.2459326,43.0213636,5.9826324,33.2098465,52.8328807,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.441,..,..,..,0.375
HKGcc2003,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2003,cc,7,1.7286408,0.1976658,1.4044689,2.0528127,82.8451699,4.001059,76.28343319999999,89.4069066,..,..,..,0.6814509999999999,..,..,..,..,..,0.75,..,..,..,..,0.7859725,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,0.941,..,0.7555556,..,1
HNDcc2003,Honduras,HND,Latin America & Caribbean,Lower middle income,2003,cc,6,-1.0387997,0.217168,-1.3949551999999998,-0.6826441999999999,26.827927499999998,4.3958132999999995,19.6187936,34.0370613,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.2561117,..,..,..,..,..,..,..,..,0.84,..,..,..,0.4166667,..,..,0.156,..,..,..,0.375
HRVcc2003,Croatia,HRV,Europe & Central Asia,High income,2003,cc,7,0.3959679,0.213756,0.0454081,0.7465277,55.869825399999996,4.3267489999999995,48.7739571,62.965693699999996,..,..,..,..,..,0.7457185,..,..,..,0.5,..,..,0.625,..,0.44190229999999997,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.691,..,..,..,0.625
HTIcc2003,Haiti,HTI,Latin America & Caribbean,Lower middle income,2003,cc,5,-1.5162349,0.25821469999999996,-1.9397069999999998,-1.0927628,17.1639064,5.2266617,8.592181199999999,25.7356315,..,..,..,..,..,..,..,0.4011905,..,..,..,..,..,..,0.1955556,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.16999999999999998,..,..,..,0.125
HUNcc2003,Hungary,HUN,Europe & Central Asia,High income,2003,cc,8,0.5628628,0.1969562,0.2398546,0.885871,59.2480343,3.9866960999999996,52.7098526,65.7862159,..,..,..,..,..,0.7889075,..,..,..,0.5,..,..,0.2916667,..,0.5753294999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.726,..,0.2787879,..,0.75
IDNcc2003,Indonesia,IDN,East Asia & Pacific,Upper middle income,2003,cc,7,-1.2216426,0.19583399999999998,-1.5428104,-0.9004747999999999,23.126906599999998,3.9639811999999996,16.625977499999998,29.6278357,..,..,..,..,..,..,..,0.3517857,..,0,..,..,..,..,0.43103769999999997,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.238,..,0.0836364,..,0.125
INDcc2003,India,IND,South Asia,Lower middle income,2003,cc,6,-0.5475555999999999,0.1996623,-0.8750017999999999,-0.22010939999999998,36.7714619,4.0414717,30.1434483,43.3994754,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,0.39702519999999997,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,0.45199999999999996,..,0.1568182,..,0.375
